NOM;ANNREF;NIVGEO;GEO;Q_0004_MOD_DIM1;Q_0004_MOD_DIM2;VALEUR;QUALITE;FRANCE;Q_0004_DIM1;Q_0004_LIB_DIM1;Q_0004_DIM2;Q_0004_LIB_DIM2
Q_0004;2020;FRANCE;FR;001;158;170759;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
Q_0004;2020;FRANCE;FR;005;158;98043;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
Q_0004;2008;FRANCE;FR;001;159;54181;NON;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2008;FRANCE;FR;005;159;47352.9;NON;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2009;FRANCE;FR;001;159;107744;NON;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2009;FRANCE;FR;005;159;66118.212;NON;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2010;FRANCE;FR;001;159;86741;NON;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2010;FRANCE;FR;005;159;60995.149;NON;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2011;FRANCE;FR;001;159;112286;NON;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2011;FRANCE;FR;005;159;101965.403;NON;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2012;FRANCE;FR;001;159;119163;NON;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2012;FRANCE;FR;005;159;111019.628;NON;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2013;FRANCE;FR;001;159;95619;NON;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2013;FRANCE;FR;005;159;76549.903;NON;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2014;FRANCE;FR;001;159;107861;NON;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2014;FRANCE;FR;005;159;73853.873;NON;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;001;159;127510;OUI;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;005;159;75825.567;OUI;FR;QUANTITE;;NAF;10.41.21.00 Huile de soja brute et ses fractions (non chimiq. modif.)
Q_0004;2018;FRANCE;FR;001;160;1;NON;FR;QUANTITE;;NAF;10.41.21.10 Huile d’arachide brute et ses fractions (non chimiq. modif.)
Q_0004;2018;FRANCE;FR;005;160;2;NON;FR;QUANTITE;;NAF;10.41.21.10 Huile d’arachide brute et ses fractions (non chimiq. modif.)
Q_0004;2019;FRANCE;FR;001;160;5;NON;FR;QUANTITE;;NAF;10.41.21.10 Huile d’arachide brute et ses fractions (non chimiq. modif.)
Q_0004;2019;FRANCE;FR;005;160;49;NON;FR;QUANTITE;;NAF;10.41.21.10 Huile d’arachide brute et ses fractions (non chimiq. modif.)
Q_0004;2020;FRANCE;FR;001;160;17;OUI;FR;QUANTITE;;NAF;10.41.21.10 Huile d’arachide brute et ses fractions (non chimiq. modif.)
Q_0004;2020;FRANCE;FR;005;160;90;OUI;FR;QUANTITE;;NAF;10.41.21.10 Huile d’arachide brute et ses fractions (non chimiq. modif.)
Q_0004;2014;FRANCE;FR;001;161;4;NON;FR;QUANTITE;;NAF;10.41.22.00 Huile d’arachide brute et ses fractions (non chimiq. modif.)
Q_0004;2014;FRANCE;FR;005;161;20.544;NON;FR;QUANTITE;;NAF;10.41.22.00 Huile d’arachide brute et ses fractions (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;001;161;4;NON;FR;QUANTITE;;NAF;10.41.22.00 Huile d’arachide brute et ses fractions (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;005;161;20.544;NON;FR;QUANTITE;;NAF;10.41.22.00 Huile d’arachide brute et ses fractions (non chimiq. modif.)
Q_0004;2020;FRANCE;FR;001;162;702;OUI;FR;QUANTITE;;NAF;10.41.22.10 Huile d’olive vierge et ses fractions (non chimiq. modif.)
Q_0004;2020;FRANCE;FR;005;162;5127;OUI;FR;QUANTITE;;NAF;10.41.22.10 Huile d’olive vierge et ses fractions (non chimiq. modif.)
Q_0004;2016;FRANCE;FR;001;164;562514;OUI;FR;QUANTITE;;NAF;10.41.23.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2016;FRANCE;FR;005;164;419163;OUI;FR;QUANTITE;;NAF;10.41.23.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2017;FRANCE;FR;001;164;552501;OUI;FR;QUANTITE;;NAF;10.41.23.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2017;FRANCE;FR;005;164;395542;OUI;FR;QUANTITE;;NAF;10.41.23.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2018;FRANCE;FR;001;164;565921;OUI;FR;QUANTITE;;NAF;10.41.23.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2018;FRANCE;FR;005;164;409930;OUI;FR;QUANTITE;;NAF;10.41.23.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2019;FRANCE;FR;001;164;444913;OUI;FR;QUANTITE;;NAF;10.41.23.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
