NOM;ANNREF;GEOGRAPHIE;D_0041_DIM1;D_0041_MOD_DIM1;D_0041_LIB_DIM1;D_0041_DIM2;D_0041_MOD_DIM2;D_0041_LIB_DIM2;D_0041_DIM3;D_0041_MOD_DIM3;D_0041_LIB_DIM3;VALEUR;QUALITE
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;038;__Brie-coulommiers;;013;Total annuel;151819;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;039;__Autres pâtes molles (vache);;013;Total annuel;161186;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;040;_Fromages à pâte pressée non cuite (vache);;013;Total annuel;238754;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;041;__Edam, Gouda, Mimolette;;013;Total annuel;9738;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;042;__dont Cantal, Laguiole, Salers;;013;Total annuel;13709;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;043;__Tomme, Saint-Nectaire, morbier, pyrénées;;013;Total annuel;33074;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;044;__Raclette;;013;Total annuel;58998;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;045;__Autres pâtes pressées non cuites (vache);;013;Total annuel;123234;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;046;_Fromages à pâte pressée cuite (vache);;013;Total annuel;334316;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;047;__Emmental;;013;Total annuel;252306;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;048;__Comté;;013;Total annuel;64110;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;049;__Beaufort;;013;Total annuel;4791;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;050;__Autres pâtes pressées cuites (y compris gruyère);;013;Total annuel;13111;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;051;_Fromages à pâte persillée (vache);;013;Total annuel;38221;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;052;_Fromages à pâte filée (vache) (3);;013;Total annuel;87463;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;053;Fromages fondus issus de fonte de fromages (vache);;013;Total annuel;113539;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;054;Fondus à partir de caillé frais (vache);;013;Total annuel;31297;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;055;Fromages de chèvre hors fondus;;013;Total annuel;98604;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;056;Fromages de brebis hors fondus;;013;Total annuel;58929;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;057;__Roquefort;;013;Total annuel;17737;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;058;Fromages au lait de mélange;;013;Total annuel;6540;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;059;Caséines et caséinates;;013;Total annuel;44244;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;060;Poudre de babeurre;;013;Total annuel;28598;OUI
D_0041;2017;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;061;Poudre de lactosérum;;013;Total annuel;544352;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;009;Yaourts et desserts lactés frais;;001;Janvier;178317;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;010;_Yaourts et laits fermentés;;001;Janvier;122845;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;011;_Desserts lactés frais;;001;Janvier;55472;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;012;Desserts lactés de conserve ou thermisés;;001;Janvier;3683;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;013;Crème conditionnée;;001;Janvier;38244;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;014;_Crème fraîche;;001;Janvier;14654;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;015;__Crème fraîche >= 300 mg/l (plus de 29 % de MG);;001;Janvier;9860;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;016;__Crème fraîche allégée;;001;Janvier;4793;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;017;_Crème longue conservation;;001;Janvier;23591;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;018;Matières grasses (équivalent beurre);;001;Janvier;42703;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;019;_Beurre (vrac ou conditionné);;001;Janvier;35355;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;020;_Beurre anhydre de crème (MGLA) en équivalent Beurre;;001;Janvier;6659;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;021;_Spécialités à tartiner (équivalent Beurre);;001;Janvier;688;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;022;_Beurre anhydre de beurre (Butter-Oil) en poids de produit;;001;Janvier;828;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;023;Séchage de poudres de lait;;001;Janvier;48812;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;024;_Séchage de poudre de lait écrémé;;001;Janvier;38128;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;025;__Lait écrémé en poudre;;001;Janvier;32760;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;026;__Lait écrémé en poudre réengraissé;;001;Janvier;5368;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;027;_Séchage de poudre de lait entier;;001;Janvier;10684;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;028;__Poudres de 1,5 à moins de 26% de mg;;001;Janvier;1902;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;029;__Poudres 26% de mg et plus;;001;Janvier;8782;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;030;Conditionnement de poudres;;001;Janvier;14034;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;031;_Conditionnement de poudres infantiles;;001;Janvier;9891;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;032;_Conditionnement d'autres poudres;;001;Janvier;4142;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;033;Lais concentrés conditionnés;;001;Janvier;738;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;034;Fromages de vache hors fondus;;001;Janvier;144101;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;035;_Fromages frais de vache;;001;Janvier;49653;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;036;_Fromages à pâte molle (vache) (2);;001;Janvier;34631;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;037;__Camembert;;001;Janvier;7543;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;038;__Brie-coulommiers;;001;Janvier;12334;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;039;__Autres pâtes molles (vache);;001;Janvier;14754;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;040;_Fromages à pâte pressée non cuite (vache);;001;Janvier;20847;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;041;__Edam, Gouda, Mimolette;;001;Janvier;803;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;042;__dont Cantal, Laguiole, Salers;;001;Janvier;1192;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;043;__Tomme, Saint-Nectaire, morbier, pyrénées;;001;Janvier;2848;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;044;__Raclette;;001;Janvier;5522;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;045;__Autres pâtes pressées non cuites (vache);;001;Janvier;10481;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;046;_Fromages à pâte pressée cuite (vache);;001;Janvier;28835;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;047;__Emmental;;001;Janvier;21776;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;048;__Comté;;001;Janvier;5603;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;049;__Beaufort;;001;Janvier;368;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;050;__Autres pâtes pressées cuites (y compris gruyère);;001;Janvier;1088;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;051;_Fromages à pâte persillée (vache);;001;Janvier;3122;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;052;_Fromages à pâte filée (vache) (3);;001;Janvier;7014;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;053;Fromages fondus issus de fonte de fromages (vache);;001;Janvier;9864;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;054;Fondus à partir de caillé frais (vache);;001;Janvier;2695;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;055;Fromages de chèvre hors fondus;;001;Janvier;7751;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;056;Fromages de brebis hors fondus;;001;Janvier;7671;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;057;__Roquefort;;001;Janvier;2746;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;058;Fromages au lait de mélange;;001;Janvier;497;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;059;Caséines et caséinates;;001;Janvier;4492;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;060;Poudre de babeurre;;001;Janvier;2844;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;061;Poudre de lactosérum;;001;Janvier;46665;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;009;Yaourts et desserts lactés frais;;002;Février;166095;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;010;_Yaourts et laits fermentés;;002;Février;114614;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;011;_Desserts lactés frais;;002;Février;51481;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;012;Desserts lactés de conserve ou thermisés;;002;Février;2945;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;013;Crème conditionnée;;002;Février;36129;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;014;_Crème fraîche;;002;Février;13332;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;015;__Crème fraîche >= 300 mg/l (plus de 29 % de MG);;002;Février;9058;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;016;__Crème fraîche allégée;;002;Février;4274;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;017;_Crème longue conservation;;002;Février;22797;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;018;Matières grasses (équivalent beurre);;002;Février;37552;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;019;_Beurre (vrac ou conditionné);;002;Février;31017;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;020;_Beurre anhydre de crème (MGLA) en équivalent Beurre;;002;Février;5789;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;021;_Spécialités à tartiner (équivalent Beurre);;002;Février;746;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;022;_Beurre anhydre de beurre (Butter-Oil) en poids de produit;;002;Février;773;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;023;Séchage de poudres de lait;;002;Février;45883;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;024;_Séchage de poudre de lait écrémé;;002;Février;34914;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;025;__Lait écrémé en poudre;;002;Février;30802;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;026;__Lait écrémé en poudre réengraissé;;002;Février;4112;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;027;_Séchage de poudre de lait entier;;002;Février;10969;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;028;__Poudres de 1,5 à moins de 26% de mg;;002;Février;2339;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;029;__Poudres 26% de mg et plus;;002;Février;8630;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;030;Conditionnement de poudres;;002;Février;13365;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;031;_Conditionnement de poudres infantiles;;002;Février;9600;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;032;_Conditionnement d'autres poudres;;002;Février;3765;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;033;Lais concentrés conditionnés;;002;Février;645;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;034;Fromages de vache hors fondus;;002;Février;128854;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;035;_Fromages frais de vache;;002;Février;45249;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;036;_Fromages à pâte molle (vache) (2);;002;Février;30500;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;037;__Camembert;;002;Février;6759;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;038;__Brie-coulommiers;;002;Février;11002;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;039;__Autres pâtes molles (vache);;002;Février;12739;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;040;_Fromages à pâte pressée non cuite (vache);;002;Février;16924;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;041;__Edam, Gouda, Mimolette;;002;Février;540;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;042;__dont Cantal, Laguiole, Salers;;002;Février;1009;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;043;__Tomme, Saint-Nectaire, morbier, pyrénées;;002;Février;2425;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;044;__Raclette;;002;Février;4133;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;045;__Autres pâtes pressées non cuites (vache);;002;Février;8817;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;046;_Fromages à pâte pressée cuite (vache);;002;Février;26775;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;047;__Emmental;;002;Février;20042;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;048;__Comté;;002;Février;5346;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;049;__Beaufort;;002;Février;367;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;050;__Autres pâtes pressées cuites (y compris gruyère);;002;Février;1021;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;051;_Fromages à pâte persillée (vache);;002;Février;2956;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;052;_Fromages à pâte filée (vache) (3);;002;Février;6450;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;053;Fromages fondus issus de fonte de fromages (vache);;002;Février;9145;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;054;Fondus à partir de caillé frais (vache);;002;Février;2475;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;055;Fromages de chèvre hors fondus;;002;Février;7294;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;056;Fromages de brebis hors fondus;;002;Février;7470;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;057;__Roquefort;;002;Février;2653;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;058;Fromages au lait de mélange;;002;Février;554;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;059;Caséines et caséinates;;002;Février;4129;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;060;Poudre de babeurre;;002;Février;2648;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;061;Poudre de lactosérum;;002;Février;42448;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;009;Yaourts et desserts lactés frais;;003;Mars;186272;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;010;_Yaourts et laits fermentés;;003;Mars;128205;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;011;_Desserts lactés frais;;003;Mars;58067;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;012;Desserts lactés de conserve ou thermisés;;003;Mars;3766;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;013;Crème conditionnée;;003;Mars;42656;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;014;_Crème fraîche;;003;Mars;16213;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;015;__Crème fraîche >= 300 mg/l (plus de 29 % de MG);;003;Mars;11046;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;016;__Crème fraîche allégée;;003;Mars;5166;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;017;_Crème longue conservation;;003;Mars;26443;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;018;Matières grasses (équivalent beurre);;003;Mars;41846;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;019;_Beurre (vrac ou conditionné);;003;Mars;35331;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;020;_Beurre anhydre de crème (MGLA) en équivalent Beurre;;003;Mars;5732;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;021;_Spécialités à tartiner (équivalent Beurre);;003;Mars;783;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;022;_Beurre anhydre de beurre (Butter-Oil) en poids de produit;;003;Mars;889;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;023;Séchage de poudres de lait;;003;Mars;48127;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;024;_Séchage de poudre de lait écrémé;;003;Mars;39378;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;025;__Lait écrémé en poudre;;003;Mars;34975;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;026;__Lait écrémé en poudre réengraissé;;003;Mars;4403;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;027;_Séchage de poudre de lait entier;;003;Mars;8749;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;028;__Poudres de 1,5 à moins de 26% de mg;;003;Mars;1378;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;029;__Poudres 26% de mg et plus;;003;Mars;7371;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;030;Conditionnement de poudres;;003;Mars;13827;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;031;_Conditionnement de poudres infantiles;;003;Mars;9930;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;032;_Conditionnement d'autres poudres;;003;Mars;3897;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;033;Lais concentrés conditionnés;;003;Mars;743;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;034;Fromages de vache hors fondus;;003;Mars;148715;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;035;_Fromages frais de vache;;003;Mars;54327;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;036;_Fromages à pâte molle (vache) (2);;003;Mars;33820;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;037;__Camembert;;003;Mars;7305;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;038;__Brie-coulommiers;;003;Mars;12775;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;039;__Autres pâtes molles (vache);;003;Mars;13739;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;040;_Fromages à pâte pressée non cuite (vache);;003;Mars;20685;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;041;__Edam, Gouda, Mimolette;;003;Mars;716;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;042;__dont Cantal, Laguiole, Salers;;003;Mars;1115;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;043;__Tomme, Saint-Nectaire, morbier, pyrénées;;003;Mars;2777;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;044;__Raclette;;003;Mars;5677;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;045;__Autres pâtes pressées non cuites (vache);;003;Mars;10400;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;046;_Fromages à pâte pressée cuite (vache);;003;Mars;29385;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;047;__Emmental;;003;Mars;21450;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;048;__Comté;;003;Mars;6000;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;049;__Beaufort;;003;Mars;460;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;050;__Autres pâtes pressées cuites (y compris gruyère);;003;Mars;1476;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;051;_Fromages à pâte persillée (vache);;003;Mars;3345;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;052;_Fromages à pâte filée (vache) (3);;003;Mars;7152;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;053;Fromages fondus issus de fonte de fromages (vache);;003;Mars;10177;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;054;Fondus à partir de caillé frais (vache);;003;Mars;2848;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;055;Fromages de chèvre hors fondus;;003;Mars;8793;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;056;Fromages de brebis hors fondus;;003;Mars;8937;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;057;__Roquefort;;003;Mars;2894;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;058;Fromages au lait de mélange;;003;Mars;636;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;059;Caséines et caséinates;;003;Mars;4598;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;060;Poudre de babeurre;;003;Mars;3049;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;061;Poudre de lactosérum;;003;Mars;45910;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;009;Yaourts et desserts lactés frais;;004;Avril;161519;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;010;_Yaourts et laits fermentés;;004;Avril;110747;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;011;_Desserts lactés frais;;004;Avril;50771;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;012;Desserts lactés de conserve ou thermisés;;004;Avril;3345;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;013;Crème conditionnée;;004;Avril;38126;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;014;_Crème fraîche;;004;Avril;14374;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;015;__Crème fraîche >= 300 mg/l (plus de 29 % de MG);;004;Avril;9741;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;016;__Crème fraîche allégée;;004;Avril;4632;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;017;_Crème longue conservation;;004;Avril;23752;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;018;Matières grasses (équivalent beurre);;004;Avril;39434;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;019;_Beurre (vrac ou conditionné);;004;Avril;32789;OUI
D_0041;2018;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;020;_Beurre anhydre de crème (MGLA) en équivalent Beurre;;004;Avril;5991;OUI
