NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;G_0044_DIM1;G_0044_MOD_DIM1;G_0044_LIB_DIM1;G_0044_DIM2;G_0044_MOD_DIM2;G_0044_LIB_DIM2;VALEUR;QUALITE
G_0044;2010;FR;METRO;R83;63;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R83;63;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R83;63;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R83;63;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;8;OUI
G_0044;2010;FR;METRO;R83;63;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;12104;OUI
G_0044;2010;FR;METRO;R83;63;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));543430;OUI
G_0044;2010;FR;METRO;R83;63;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R83;63;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R83;63;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R83;63;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;22;OUI
G_0044;2010;FR;METRO;R83;63;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;5402;OUI
G_0044;2010;FR;METRO;R83;63;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));281345;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;114;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;49544;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));2047785;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;............;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;............;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;............;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;47;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;5839;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));275630;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;25;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;2183;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));104185;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;20;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;604;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));31530;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;31;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;27966;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));1050900;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;5;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;305;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));12390;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;008;Autres herbivores;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;............;Cheptel;008;Autres herbivores;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;............;Cheptel;008;Autres herbivores;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;............;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;44;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;12538;OUI
G_0044;2010;FR;METRO;R91;............;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));567945;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;20;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;5341;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));240890;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;18;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;3041;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));136050;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;6;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;290;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));11965;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;3;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;44;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));1875;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R91;11;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;11;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;11;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;11;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;11;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;11;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;30;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;6;OUI
G_0044;2010;FR;METRO;R91;30;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;15428;OUI
G_0044;2010;FR;METRO;R91;30;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));584900;OUI
G_0044;2010;FR;METRO;R91;30;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;30;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;30;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;30;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;5;OUI
G_0044;2010;FR;METRO;R91;30;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;14220;OUI
G_0044;2010;FR;METRO;R91;30;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));541000;OUI
G_0044;2010;FR;METRO;R91;30;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;30;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;30;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;30;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;30;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;30;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;34;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;3;OUI
G_0044;2010;FR;METRO;R91;34;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1807;OUI
G_0044;2010;FR;METRO;R91;34;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));76280;OUI
G_0044;2010;FR;METRO;R91;34;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;34;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;34;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;34;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;34;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;34;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;34;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;34;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;34;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;34;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;34;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;34;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;48;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;16;OUI
G_0044;2010;FR;METRO;R91;48;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;8029;OUI
G_0044;2010;FR;METRO;R91;48;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));282975;OUI
G_0044;2010;FR;METRO;R91;48;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;48;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;48;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;48;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R91;48;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R91;48;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R91;48;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;3;OUI
G_0044;2010;FR;METRO;R91;48;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;26;OUI
G_0044;2010;FR;METRO;R91;48;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));640;OUI
G_0044;2010;FR;METRO;R91;48;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;8;OUI
G_0044;2010;FR;METRO;R91;48;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;7551;OUI
G_0044;2010;FR;METRO;R91;48;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));261185;OUI
G_0044;2010;FR;METRO;R91;48;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;48;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;48;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;48;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;48;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;48;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;66;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;69;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;18939;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));862740;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;66;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;66;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;66;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;23;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;2502;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));117710;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;19;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1893;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));92220;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;12;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;524;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));28535;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;11;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;3021;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));111385;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;66;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;66;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;66;Cheptel;008;Autres herbivores;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R91;66;Cheptel;008;Autres herbivores;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R91;66;Cheptel;008;Autres herbivores;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R91;66;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;39;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;10890;OUI
G_0044;2010;FR;METRO;R91;66;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));507415;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;332;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;429430;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));16403165;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;12;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;929;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));39345;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;48;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;7222;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));277215;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;48;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;6399;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));274025;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;26;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;397;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));23915;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;213;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;350203;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));13417125;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;46;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1454;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));66845;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;008;Autres herbivores;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;............;Cheptel;008;Autres herbivores;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;............;Cheptel;008;Autres herbivores;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R93;............;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;57;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;60824;OUI
G_0044;2010;FR;METRO;R93;............;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));2254625;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;109;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;133285;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));4980770;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R93;04;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R93;04;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R93;04;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;14;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1525;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));55890;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;11;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;2025;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));79885;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;69;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;98053;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));3620555;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;15;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;254;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));14110;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;22;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;31394;OUI
G_0044;2010;FR;METRO;R93;04;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));1209225;OUI
G_0044;2010;FR;METRO;R93;05;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;167;OUI
