NOM;ANNREF;NIVGEO;GEO;Q_0008_MOD_DIM1;Q_0008_MOD_DIM2;VALEUR;QUALITE;FRANCE;Q_0008_DIM1;Q_0008_LIB_DIM1;Q_0008_DIM2;Q_0008_LIB_DIM2
Q_0008;2008;FRANCE;FR;001;289;10986.16;NON;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2008;FRANCE;FR;005;289;1096.157;NON;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2009;FRANCE;FR;001;289;73046.624;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2009;FRANCE;FR;005;289;6239.204;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2010;FRANCE;FR;001;289;79170.36;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2010;FRANCE;FR;005;289;5118.184;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2011;FRANCE;FR;001;289;66898.07;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2011;FRANCE;FR;005;289;6187.791;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2012;FRANCE;FR;001;289;62819.738;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2012;FRANCE;FR;005;289;6123.321;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2013;FRANCE;FR;001;289;87530.574;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2013;FRANCE;FR;005;289;7164.31;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2014;FRANCE;FR;001;289;67727.82;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2014;FRANCE;FR;005;289;7424.844;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2015;FRANCE;FR;001;289;77025.3;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2015;FRANCE;FR;005;289;7046.294;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2016;FRANCE;FR;001;289;74750;NON;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2016;FRANCE;FR;005;289;7382;NON;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2017;FRANCE;FR;001;289;76481;NON;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2017;FRANCE;FR;005;289;7244;NON;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2018;FRANCE;FR;001;289;64570;NON;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2018;FRANCE;FR;005;289;6605;NON;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
Q_0008;2019;FRANCE;FR;001;289;85787;OUI;FR;QUANTITE;;NAF;10.81.14.30 Mélasses de canne
