"ANNEE","C_REGION","L_REGION","C_DEPT","N_DEPT","TYP_COLLECTE","TONNAGE_DMA_T_HG","TONNAGE_DMA_T"
2017,27,"Bourgogne-Franche-Comté","58","Nièvre","Collecte séparées",23094.04921,23094.04921
2017,27,"Bourgogne-Franche-Comté","58","Nièvre","Déchèterie",42126.06765,47574.79891
2017,27,"Bourgogne-Franche-Comté","70","Haute-Saône","Collecte OMR",32503.10771,32503.10771
2017,27,"Bourgogne-Franche-Comté","70","Haute-Saône","Collecte séparées",30193.42703,30193.42703
2017,27,"Bourgogne-Franche-Comté","70","Haute-Saône","Déchèterie",54406.26786,67215.24227
2017,27,"Bourgogne-Franche-Comté","71","Saône-et-Loire","Collecte OMR",112208.1017,112208.1017
2017,27,"Bourgogne-Franche-Comté","71","Saône-et-Loire","Collecte séparées",53916.8081,53916.8081
2017,27,"Bourgogne-Franche-Comté","71","Saône-et-Loire","Déchèterie",115855.3172,142894.394
2017,27,"Bourgogne-Franche-Comté","89","Yonne","Collecte OMR",67866.22404,67866.22404
2017,27,"Bourgogne-Franche-Comté","89","Yonne","Collecte séparées",36071.72109,36071.72109
2017,27,"Bourgogne-Franche-Comté","89","Yonne","Déchèterie",71973.00715,97495.12152
2017,27,"Bourgogne-Franche-Comté","90","Territoire-de-Belfort","Collecte OMR",31672.30153,31672.30153
2017,27,"Bourgogne-Franche-Comté","90","Territoire-de-Belfort","Collecte séparées",24877.33972,24877.33972
2017,27,"Bourgogne-Franche-Comté","90","Territoire-de-Belfort","Déchèterie",18248.06718,23681.15797
2017,53,"Bretagne","22","Cotes-d'Armor","Collecte OMR",131133.9744,131133.9744
2017,53,"Bretagne","22","Cotes-d'Armor","Collecte séparées",75941.41621,75941.41621
2017,53,"Bretagne","22","Cotes-d'Armor","Déchèterie",228995.8706,296049.1506
2017,53,"Bretagne","29","Finistère","Collecte OMR",210087.1987,210087.1987
2017,53,"Bretagne","29","Finistère","Collecte séparées",142526.0882,142526.0882
2017,53,"Bretagne","29","Finistère","Déchèterie",278108.6646,351743.2436
2017,53,"Bretagne","35","Ille-et-Vilaine","Collecte OMR",191200.4229,191200.4229
2017,53,"Bretagne","35","Ille-et-Vilaine","Collecte séparées",110603.5386,110603.5386
2017,53,"Bretagne","35","Ille-et-Vilaine","Déchèterie",198988.2876,259206.4615
2017,53,"Bretagne","56","Morbihan","Collecte OMR",149381.4009,149381.4009
2017,53,"Bretagne","56","Morbihan","Collecte séparées",94461.47779,94461.47779
2017,53,"Bretagne","56","Morbihan","Déchèterie",194401.4799,255663.8134
2017,24,"Centre-Val de Loire","18","Cher","Collecte OMR",61659.08307,61659.08307
2017,24,"Centre-Val de Loire","18","Cher","Collecte séparées",27935.25367,27935.25367
2017,24,"Centre-Val de Loire","18","Cher","Déchèterie",69939.20156,83319.96565
2017,24,"Centre-Val de Loire","28","Eure-et-Loir","Collecte OMR",103480.4952,103480.4952
2017,24,"Centre-Val de Loire","28","Eure-et-Loir","Collecte séparées",52614.41427,52614.41427
2017,24,"Centre-Val de Loire","28","Eure-et-Loir","Déchèterie",89284.41741,118300.5875
2017,24,"Centre-Val de Loire","36","Indre","Collecte OMR",39662.494,39662.494
2017,24,"Centre-Val de Loire","36","Indre","Collecte séparées",29940.97404,29940.97404
2017,24,"Centre-Val de Loire","36","Indre","Déchèterie",42488.06079,53118.23886
2017,24,"Centre-Val de Loire","37","Indre-et-Loire","Collecte OMR",128608.5283,128608.5283
2017,24,"Centre-Val de Loire","37","Indre-et-Loire","Collecte séparées",78130.1364,78130.1364
2017,24,"Centre-Val de Loire","37","Indre-et-Loire","Déchèterie",101296.6993,132760.0758
2017,24,"Centre-Val de Loire","41","Loir-et-Cher","Collecte OMR",73941.60857,73941.60857
2017,24,"Centre-Val de Loire","41","Loir-et-Cher","Collecte séparées",26750.89355,26750.89355
2017,24,"Centre-Val de Loire","41","Loir-et-Cher","Déchèterie",75537.96897,98775.79895
2017,24,"Centre-Val de Loire","45","Loiret","Collecte OMR",145686.6295,145686.6295
2017,24,"Centre-Val de Loire","45","Loiret","Collecte séparées",52618.32942,52618.32942
2017,24,"Centre-Val de Loire","45","Loiret","Déchèterie",141363.2899,181409.115
2017,94,"Corse","2A","Corse-du-Sud","Collecte OMR",73766.6,73766.6
2017,94,"Corse","2A","Corse-du-Sud","Collecte séparées",15119.9,15119.9
2017,94,"Corse","2A","Corse-du-Sud","Déchèterie",22677.69232,27319.91822
2017,94,"Corse","2B","Haute-Corse","Collecte OMR",70996.77275,70996.77275
2017,94,"Corse","2B","Haute-Corse","Collecte séparées",18060.60522,18060.60522
2017,94,"Corse","2B","Haute-Corse","Déchèterie",27093.95668,31781.11879
2017,97,"Dom-Com","971","Guadeloupe","Collecte OMR",129336.05,129336.05
2017,97,"Dom-Com","971","Guadeloupe","Collecte séparées",102611.8456,102611.8456
2017,97,"Dom-Com","971","Guadeloupe","Déchèterie",28955.013,29211.253
2017,97,"Dom-Com","972","Martinique","Collecte OMR",121600.41,121600.41
2017,97,"Dom-Com","972","Martinique","Collecte séparées",47987.93,47987.93
2017,97,"Dom-Com","972","Martinique","Déchèterie",27464.955,28275.553
2017,97,"Dom-Com","973","Guyane","Collecte OMR",61619,61619
2017,97,"Dom-Com","973","Guyane","Collecte séparées",40381.8317,40381.8317
2017,97,"Dom-Com","973","Guyane","Déchèterie",2794.49,2925.49
2017,97,"Dom-Com","974","Réunion","Collecte OMR",219437.79,219437.79
2017,97,"Dom-Com","974","Réunion","Collecte séparées",185043.05,185043.05
2017,97,"Dom-Com","974","Réunion","Déchèterie",137243.633,158309.563
2017,97,"Dom-Com","976","Mayotte","Collecte OMR",56019.66377,56019.66377
2017,97,"Dom-Com","976","Mayotte","Collecte séparées",737.4,737.4
2017,97,"Dom-Com","978","Saint-Martin","Déchèterie",639.53,701.53
2017,97,"Dom-Com","987","Polynésie-française","Collecte OMR",59500.70286,59500.70286
2017,97,"Dom-Com","987","Polynésie-française","Collecte séparées",20207.17605,20207.17605
2017,44,"Grand-Est","08","Ardennes","Collecte OMR",65726.37,65726.37
2017,44,"Grand-Est","08","Ardennes","Collecte séparées",28156.18,28156.18
2017,44,"Grand-Est","08","Ardennes","Déchèterie",49572.597,61629.277
2017,44,"Grand-Est","10","Aube","Collecte OMR",72743.6561,72743.6561
2017,44,"Grand-Est","10","Aube","Collecte séparées",38952.05079,38952.05079
2017,44,"Grand-Est","10","Aube","Déchèterie",42729.98629,56099.70223
2017,44,"Grand-Est","51","Marne","Collecte OMR",135598.9764,135598.9764
2017,44,"Grand-Est","51","Marne","Collecte séparées",58155.93125,58155.93125
2017,44,"Grand-Est","51","Marne","Déchèterie",84430.65571,108298.2793
2017,44,"Grand-Est","52","Haute-Marne","Collecte OMR",40673.95972,40673.95972
2017,44,"Grand-Est","52","Haute-Marne","Collecte séparées",15139.10137,15139.10137
2017,44,"Grand-Est","52","Haute-Marne","Déchèterie",30305.79588,39747.10656
2017,44,"Grand-Est","54","Meurthe-et-Moselle","Collecte OMR",177158.2749,177158.2749
2017,44,"Grand-Est","54","Meurthe-et-Moselle","Collecte séparées",74382.02201,74382.02201
2017,44,"Grand-Est","54","Meurthe-et-Moselle","Déchèterie",94423.23413,123868.928
2017,44,"Grand-Est","55","Meuse","Collecte OMR",42177.50438,42177.50438
2017,44,"Grand-Est","55","Meuse","Collecte séparées",17129.83023,17129.83023
2017,44,"Grand-Est","55","Meuse","Déchèterie",30695.49893,38514.94207
2017,44,"Grand-Est","57","Moselle","Collecte OMR",229928.4437,229928.4437
2017,44,"Grand-Est","57","Moselle","Collecte séparées",124173.6695,124173.6695
2017,44,"Grand-Est","57","Moselle","Déchèterie",172217.3888,235394.3613
2017,44,"Grand-Est","67","Bas-Rhin","Collecte OMR",220608.6504,220608.6504
2017,44,"Grand-Est","67","Bas-Rhin","Collecte séparées",116035.2167,116035.2167
2017,44,"Grand-Est","67","Bas-Rhin","Déchèterie",158986.6658,207929.4961
2017,44,"Grand-Est","68","Haut-Rhin","Collecte OMR",143242.58,143242.58
2017,44,"Grand-Est","68","Haut-Rhin","Collecte séparées",128640.3535,128640.3535
2017,44,"Grand-Est","68","Haut-Rhin","Déchèterie",117789.8102,162275.7905
2017,44,"Grand-Est","88","Vosges","Collecte OMR",80631.38482,80631.38482
2017,44,"Grand-Est","88","Vosges","Collecte séparées",37536.17865,37536.17865
2017,44,"Grand-Est","88","Vosges","Déchèterie",68230.95186,83833.13431
2017,32,"Hauts-de-France","02","Aisne","Collecte OMR",120842.1161,120842.1161
2017,32,"Hauts-de-France","02","Aisne","Collecte séparées",58844.31739,58844.31739
2017,32,"Hauts-de-France","02","Aisne","Déchèterie",102221.4281,130656.7702
2017,32,"Hauts-de-France","59","Nord","Collecte OMR",625089.3459,625089.3459
2017,32,"Hauts-de-France","59","Nord","Collecte séparées",371972.1967,371972.1967
2017,32,"Hauts-de-France","59","Nord","Déchèterie",336878.1999,524060.0441
2017,32,"Hauts-de-France","60","Oise","Collecte OMR",199975.24,199975.24
2017,32,"Hauts-de-France","60","Oise","Collecte séparées",118072.807,118072.807
2017,32,"Hauts-de-France","60","Oise","Déchèterie",150781.1841,200925.9923
2017,32,"Hauts-de-France","62","Pas-de-Calais","Collecte OMR",397742.6853,397742.6853
2017,32,"Hauts-de-France","62","Pas-de-Calais","Collecte séparées",241616.6829,241616.6829
2017,32,"Hauts-de-France","62","Pas-de-Calais","Déchèterie",316145.6813,411883.499
2017,32,"Hauts-de-France","80","Somme","Collecte OMR",149716.2354,149716.2354
2017,32,"Hauts-de-France","80","Somme","Collecte séparées",74676.22543,74676.22543
2017,32,"Hauts-de-France","80","Somme","Déchèterie",107127.674,144552.3141
2017,11,"Ile-de-France","75","Paris","Collecte OMR",776542,776542
2017,11,"Ile-de-France","75","Paris","Collecte séparées",263851.8,263851.8
2017,11,"Ile-de-France","75","Paris","Déchèterie",3694.65393,6086.11412
2017,11,"Ile-de-France","77","Seine-et-Marne","Collecte OMR",395224.1887,395224.1887
2017,11,"Ile-de-France","77","Seine-et-Marne","Collecte séparées",152087.3303,152087.3303
2017,11,"Ile-de-France","77","Seine-et-Marne","Déchèterie",130908.7863,176870.188
2017,11,"Ile-de-France","78","Yvelines","Collecte OMR",361105.0264,361105.0264
2017,11,"Ile-de-France","78","Yvelines","Collecte séparées",182645.6508,182645.6508
2017,11,"Ile-de-France","78","Yvelines","Déchèterie",110301.7832,157321.871
2017,11,"Ile-de-France","91","Essonne","Collecte OMR",322077.8251,322077.8251
2017,11,"Ile-de-France","91","Essonne","Collecte séparées",169580.3528,169580.3528
2017,11,"Ile-de-France","91","Essonne","Déchèterie",111010.0739,150531.0988
2017,11,"Ile-de-France","92","Hauts-de-seine","Collecte OMR",428365,428365
2017,11,"Ile-de-France","92","Hauts-de-seine","Collecte séparées",134281.164,134281.164
2017,11,"Ile-de-France","92","Hauts-de-seine","Déchèterie",22899.88582,32439.37934
2017,11,"Ile-de-France","93","Seine-Saint-Denis","Collecte OMR",491951.0289,491951.0289
2017,11,"Ile-de-France","93","Seine-Saint-Denis","Collecte séparées",115093.8757,115093.8757
2017,11,"Ile-de-France","93","Seine-Saint-Denis","Déchèterie",93295.78129,137144.4313
2017,11,"Ile-de-France","94","Val-de-Marne","Collecte OMR",371126.7609,371126.7609
2017,11,"Ile-de-France","94","Val-de-Marne","Collecte séparées",129304.1223,129304.1223
2017,11,"Ile-de-France","94","Val-de-Marne","Déchèterie",42215.47811,60396.43188
2017,11,"Ile-de-France","95","Val-d'Oise","Collecte OMR",328314.4858,328314.4858
2017,11,"Ile-de-France","95","Val-d'Oise","Collecte séparées",133737.4872,133737.4872
2017,11,"Ile-de-France","95","Val-d'Oise","Déchèterie",95071.18459,144638.2387
2017,28,"Normandie","14","Calvados","Collecte OMR",180953.6163,180953.6163
2017,28,"Normandie","14","Calvados","Collecte séparées",101403.6065,101403.6065
2017,28,"Normandie","14","Calvados","Déchèterie",166721.1785,220697.6088
2017,28,"Normandie","27","Eure","Collecte OMR",147205.0388,147205.0388
2017,28,"Normandie","27","Eure","Collecte séparées",62407.20524,62407.20524
2017,28,"Normandie","27","Eure","Déchèterie",124935.6443,166018.0677
2017,28,"Normandie","50","Manche","Collecte OMR",114215.0323,114215.0323
2017,28,"Normandie","50","Manche","Collecte séparées",54301.97179,54301.97179
2017,28,"Normandie","50","Manche","Déchèterie",153189.023,186476.173
2017,28,"Normandie","61","Orne","Collecte OMR",62917.5537,62917.5537
2017,28,"Normandie","61","Orne","Collecte séparées",22040.85296,22040.85296
2017,28,"Normandie","61","Orne","Déchèterie",74703.29926,89702.67971
2017,28,"Normandie","76","Seine-Maritime","Collecte OMR",336256.0892,336256.0892
2017,28,"Normandie","76","Seine-Maritime","Collecte séparées",136711.6514,136711.6514
2017,28,"Normandie","76","Seine-Maritime","Déchèterie",266808.4345,342044.9399
2017,75,"Nouvelle-Aquitaine","16","Charente","Collecte OMR",67958.04,67958.04
2017,75,"Nouvelle-Aquitaine","16","Charente","Collecte séparées",38165.572,38165.572
2017,75,"Nouvelle-Aquitaine","16","Charente","Déchèterie",79049.44847,106867.7838
2017,75,"Nouvelle-Aquitaine","17","Charente-Maritime","Collecte OMR",169458.32,169458.32
2017,75,"Nouvelle-Aquitaine","17","Charente-Maritime","Collecte séparées",83892.633,83892.633
2017,75,"Nouvelle-Aquitaine","17","Charente-Maritime","Déchèterie",165941.596,212864.2227
2017,75,"Nouvelle-Aquitaine","19","Corrèze","Collecte OMR",56526.73621,56526.73621
2017,75,"Nouvelle-Aquitaine","19","Corrèze","Collecte séparées",24092.31111,24092.31111
2017,75,"Nouvelle-Aquitaine","19","Corrèze","Déchèterie",47898.13546,57361.39044
2017,75,"Nouvelle-Aquitaine","23","Creuse","Collecte OMR",26893.21121,26893.21121
2017,75,"Nouvelle-Aquitaine","23","Creuse","Collecte séparées",13028.01377,13028.01377
2017,75,"Nouvelle-Aquitaine","23","Creuse","Déchèterie",20921.31291,27159.79239
2017,75,"Nouvelle-Aquitaine","24","Dordogne","Collecte OMR",98846.53797,98846.53797
2017,75,"Nouvelle-Aquitaine","24","Dordogne","Collecte séparées",42887.1262,42887.1262
2017,75,"Nouvelle-Aquitaine","24","Dordogne","Déchèterie",87082.16451,114352.9912
2017,75,"Nouvelle-Aquitaine","33","Gironde","Collecte OMR",393696.6403,393696.6403
2017,75,"Nouvelle-Aquitaine","33","Gironde","Collecte séparées",159947.0761,159947.0761
2017,75,"Nouvelle-Aquitaine","33","Gironde","Déchèterie",311391.3398,394536.701
2017,75,"Nouvelle-Aquitaine","40","Landes","Collecte OMR",122430.9295,122430.9295
2017,75,"Nouvelle-Aquitaine","40","Landes","Collecte séparées",40635.94366,40635.94366
2017,75,"Nouvelle-Aquitaine","40","Landes","Déchèterie",176727.8108,260323.5441
2017,75,"Nouvelle-Aquitaine","47","Lot-et-Garonne","Collecte OMR",85254.70748,85254.70748
2017,75,"Nouvelle-Aquitaine","47","Lot-et-Garonne","Collecte séparées",33439.29082,33439.29082
2017,75,"Nouvelle-Aquitaine","47","Lot-et-Garonne","Déchèterie",65706.65898,87055.23636
2017,75,"Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","Collecte OMR",168190.5709,168190.5709
2017,75,"Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","Collecte séparées",74169.55341,74169.55341
2017,75,"Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","Déchèterie",126370.1512,160673.4966
2017,75,"Nouvelle-Aquitaine","79","Deux-Sèvres","Collecte OMR",68326.945,68326.945
2017,75,"Nouvelle-Aquitaine","79","Deux-Sèvres","Collecte séparées",40715.717,40715.717
2017,75,"Nouvelle-Aquitaine","79","Deux-Sèvres","Déchèterie",78618.86,105731.95
2017,75,"Nouvelle-Aquitaine","86","Vienne","Collecte OMR",87734.75,87734.75
2017,75,"Nouvelle-Aquitaine","86","Vienne","Collecte séparées",38922.026,38922.026
2017,75,"Nouvelle-Aquitaine","86","Vienne","Déchèterie",93024.04844,121646.856
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","Collecte OMR",82927.32,82927.32
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","Collecte séparées",34988.805,34988.805
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","Déchèterie",68224.97834,82241.86102
2017,76,"Occitanie","09","Ariège","Collecte OMR",44743.93832,44743.93832
2017,76,"Occitanie","09","Ariège","Collecte séparées",22899.79344,22899.79344
2017,76,"Occitanie","09","Ariège","Déchèterie",35143.82217,44331.14039
2017,76,"Occitanie","11","Aude","Collecte OMR",125614.8679,125614.8679
2017,76,"Occitanie","11","Aude","Collecte séparées",28888.56958,28888.56958
2017,76,"Occitanie","11","Aude","Déchèterie",72327.89019,97181.48196
2017,76,"Occitanie","12","Aveyron","Collecte OMR",64330.86306,64330.86306
2017,76,"Occitanie","12","Aveyron","Collecte séparées",26910.95354,26910.95354
2017,76,"Occitanie","12","Aveyron","Déchèterie",48722.68706,57598.35808
2017,76,"Occitanie","30","Gard","Collecte OMR",212152.3616,212152.3616
2017,76,"Occitanie","30","Gard","Collecte séparées",63842.45097,63842.45097
2017,76,"Occitanie","30","Gard","Déchèterie",153234.5941,237537.9055
2017,76,"Occitanie","31","Haute-Garonne","Collecte OMR",348575.491,348575.491
2017,76,"Occitanie","31","Haute-Garonne","Collecte séparées",151418.5973,151418.5973
2017,76,"Occitanie","31","Haute-Garonne","Déchèterie",148862.559,206409.6137
2017,76,"Occitanie","32","Gers","Collecte OMR",44548.87482,44548.87482
2017,76,"Occitanie","32","Gers","Collecte séparées",18872.79186,18872.79186
2017,76,"Occitanie","32","Gers","Déchèterie",31159.78607,42125.61738
2017,76,"Occitanie","34","Hérault","Collecte OMR",340383.833,340383.833
2017,76,"Occitanie","34","Hérault","Collecte séparées",108626.8638,108626.8638
2017,76,"Occitanie","34","Hérault","Déchèterie",225505.9189,315178.0104
2017,76,"Occitanie","46","Lot","Collecte OMR",39342.45682,39342.45682
2017,76,"Occitanie","46","Lot","Collecte séparées",24285.0886,24285.0886
2017,76,"Occitanie","46","Lot","Déchèterie",37729.35854,51980.01868
2017,76,"Occitanie","48","Lozère","Collecte OMR",20258.42651,20258.42651
2017,76,"Occitanie","48","Lozère","Collecte séparées",5857.72867,5857.72867
2017,76,"Occitanie","48","Lozère","Déchèterie",12972.28905,13662.41302
2017,76,"Occitanie","65","Hautes-Pyrénées","Collecte OMR",60171.10034,60171.10034
2017,76,"Occitanie","65","Hautes-Pyrénées","Collecte séparées",21008.47247,21008.47247
2017,76,"Occitanie","65","Hautes-Pyrénées","Déchèterie",43210.1536,55934.35201
2017,76,"Occitanie","66","Pyrénées-Orientales","Collecte OMR",159529.7883,159529.7883
2017,76,"Occitanie","66","Pyrénées-Orientales","Collecte séparées",47341.82017,47341.82017
2017,76,"Occitanie","66","Pyrénées-Orientales","Déchèterie",116530.175,143847.285
2017,76,"Occitanie","81","Tarn","Collecte OMR",93188.52467,93188.52467
2017,76,"Occitanie","81","Tarn","Collecte séparées",36684.59728,36684.59728
2017,76,"Occitanie","81","Tarn","Déchèterie",69093.19417,93732.23711
2017,76,"Occitanie","82","Tarn-et-Garonne","Collecte OMR",62888.90849,62888.90849
2017,76,"Occitanie","82","Tarn-et-Garonne","Collecte séparées",27579.28604,27579.28604
2017,76,"Occitanie","82","Tarn-et-Garonne","Déchèterie",45329.58887,62619.17916
2017,93,"PACA","04","Alpes-de-Haute-Provence","Collecte OMR",59252.40886,59252.40886
2017,93,"PACA","04","Alpes-de-Haute-Provence","Collecte séparées",10488.97599,10488.97599
2017,93,"PACA","04","Alpes-de-Haute-Provence","Déchèterie",35564.77476,57899.02967
2017,93,"PACA","05","Hautes-Alpes","Collecte OMR",44417.48251,44417.48251
2017,93,"PACA","05","Hautes-Alpes","Collecte séparées",13857.40036,13857.40036
2017,93,"PACA","05","Hautes-Alpes","Déchèterie",30470.64649,38741.52281
2017,93,"PACA","06","Alpes-Maritimes","Collecte OMR",425769.7,425769.7
2017,93,"PACA","06","Alpes-Maritimes","Collecte séparées",107338.48,108263.48
2017,93,"PACA","06","Alpes-Maritimes","Déchèterie",183334.12,257369.4
2017,93,"PACA","13","Bouches-du-Rhône","Collecte OMR",748121.5846,748121.5846
2017,93,"PACA","13","Bouches-du-Rhône","Collecte séparées",108103.0626,108103.0626
2017,93,"PACA","13","Bouches-du-Rhône","Déchèterie",295218.3314,468881.329
2017,93,"PACA","83","Var","Collecte OMR",440441.625,440441.625
2017,93,"PACA","83","Var","Collecte séparées",81819.8234,81819.8234
2017,93,"PACA","83","Var","Déchèterie",233024.5636,310298.6735
2017,93,"PACA","84","Vaucluse","Collecte OMR",186021.4436,186021.4436
2017,93,"PACA","84","Vaucluse","Collecte séparées",40438.44698,40438.44698
2017,93,"PACA","84","Vaucluse","Déchèterie",103381.6311,144747.4892
2017,52,"Pays de la Loire","44","Loire-Atlantique","Collecte OMR",272212.9154,272212.9154
2017,52,"Pays de la Loire","44","Loire-Atlantique","Collecte séparées",120617.9839,120617.9839
2017,52,"Pays de la Loire","44","Loire-Atlantique","Déchèterie",300508.0443,410359.5059
2017,52,"Pays de la Loire","49","Maine-et-Loire","Collecte OMR",129679.1723,129679.1723
2017,52,"Pays de la Loire","49","Maine-et-Loire","Collecte séparées",81429.80993,81429.80993
2017,52,"Pays de la Loire","49","Maine-et-Loire","Déchèterie",164976.1909,231507.1033
2017,52,"Pays de la Loire","53","Mayenne","Collecte OMR",52727.25553,52727.25553
2017,52,"Pays de la Loire","53","Mayenne","Collecte séparées",32002.97534,32002.97534
2017,52,"Pays de la Loire","53","Mayenne","Déchèterie",75415.24429,101477.3722
2017,52,"Pays de la Loire","72","Sarthe","Collecte OMR",103114.6629,103114.6629
2017,52,"Pays de la Loire","72","Sarthe","Collecte séparées",56583.53696,56583.53696
2017,52,"Pays de la Loire","72","Sarthe","Déchèterie",109021.9565,134631.0755
2017,52,"Pays de la Loire","85","Vendée","Collecte OMR",117888.81,117888.81
2017,52,"Pays de la Loire","85","Vendée","Collecte séparées",81443.76,81443.76
2017,52,"Pays de la Loire","85","Vendée","Déchèterie",196743.1449,271531.4481
