"ANNEE","C_REGION","L_REGION","C_DEPT","N_DEPT","C_TYP_REG_DECHET","L_TYP_REG_DECHET","C_TYP_REG_SERVICE","L_TYP_REG_SERVICE","TONNAGE_DMA"
2013,44,"Grand-Est","67","Bas-Rhin","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",207.83434
2013,44,"Grand-Est","67","Bas-Rhin","07E","Matériaux recyclables","02A","Valorisation matière",135397.395
2013,44,"Grand-Est","67","Bas-Rhin","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",732.77549
2013,44,"Grand-Est","67","Bas-Rhin","07E","Matériaux recyclables","02E","Valorisation organique",5027.56589
2013,44,"Grand-Est","67","Bas-Rhin","07E","Matériaux recyclables","02Z","Non précisé",2021.84
2013,44,"Grand-Est","67","Bas-Rhin","07F","Déchets verts et biodéchets","02E","Valorisation organique",53509.4355
2013,44,"Grand-Est","67","Bas-Rhin","07Z","Autres","02A","Valorisation matière",76.17629
2013,44,"Grand-Est","67","Bas-Rhin","07Z","Autres","02C","Incinération sans récupération d'énergie",0.1634
2013,44,"Grand-Est","67","Bas-Rhin","07Z","Autres","02D","Stockage",8190.91
2013,44,"Grand-Est","67","Bas-Rhin","07Z","Autres","02E","Valorisation organique",3.39004
2013,44,"Grand-Est","67","Bas-Rhin","07Z","Autres","02Z","Non précisé",4.09
2013,44,"Grand-Est","68","Haut-Rhin","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",156230.9402
2013,44,"Grand-Est","68","Haut-Rhin","07A","Ordures ménagères résiduelles","02E","Valorisation organique",3504.20667
2013,44,"Grand-Est","68","Haut-Rhin","07B","Déblais et gravats","02A","Valorisation matière",35195.85673
2013,44,"Grand-Est","68","Haut-Rhin","07B","Déblais et gravats","02D","Stockage",6311.14651
2013,44,"Grand-Est","68","Haut-Rhin","07B","Déblais et gravats","02F","Stockage pour inertes",1236.89966
2013,44,"Grand-Est","68","Haut-Rhin","07B","Déblais et gravats","02Z","Non précisé",1952.78
2013,44,"Grand-Est","68","Haut-Rhin","07C","Encombrants","02A","Valorisation matière",7677.63778
2013,44,"Grand-Est","68","Haut-Rhin","07C","Encombrants","02B","Incinération avec récupération d'énergie",24880.35527
2013,44,"Grand-Est","68","Haut-Rhin","07C","Encombrants","02D","Stockage",16915.71407
2013,44,"Grand-Est","68","Haut-Rhin","07C","Encombrants","02Z","Non précisé",655.32
2013,44,"Grand-Est","68","Haut-Rhin","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",4350.16224
2013,44,"Grand-Est","68","Haut-Rhin","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",441.68772
2013,44,"Grand-Est","68","Haut-Rhin","07D","Déchets dangereux (y.c. DEEE)","02C","Incinération sans récupération d'énergie",17.99108
2013,44,"Grand-Est","68","Haut-Rhin","07D","Déchets dangereux (y.c. DEEE)","02D","Stockage",379.39
2013,44,"Grand-Est","68","Haut-Rhin","07D","Déchets dangereux (y.c. DEEE)","02F","Stockage pour inertes",27.72
2013,44,"Grand-Est","68","Haut-Rhin","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",192.4842
2013,44,"Grand-Est","68","Haut-Rhin","07E","Matériaux recyclables","02A","Valorisation matière",97448.91995
2013,44,"Grand-Est","68","Haut-Rhin","07E","Matériaux recyclables","02D","Stockage",89.56
2013,44,"Grand-Est","68","Haut-Rhin","07E","Matériaux recyclables","02E","Valorisation organique",3301.78411
2013,44,"Grand-Est","68","Haut-Rhin","07E","Matériaux recyclables","02Z","Non précisé",968.15954
2013,44,"Grand-Est","68","Haut-Rhin","07F","Déchets verts et biodéchets","02A","Valorisation matière",2330
2013,44,"Grand-Est","68","Haut-Rhin","07F","Déchets verts et biodéchets","02E","Valorisation organique",67231.42531
2013,44,"Grand-Est","68","Haut-Rhin","07Z","Autres","02A","Valorisation matière",110.33171
2013,44,"Grand-Est","68","Haut-Rhin","07Z","Autres","02B","Incinération avec récupération d'énergie",3134.277
2013,44,"Grand-Est","68","Haut-Rhin","07Z","Autres","02Z","Non précisé",4.12844
2013,44,"Grand-Est","88","Vosges","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",87633.60509
2013,44,"Grand-Est","88","Vosges","07A","Ordures ménagères résiduelles","02D","Stockage",1356.66371
2013,44,"Grand-Est","88","Vosges","07A","Ordures ménagères résiduelles","02Z","Non précisé",703.3993
2013,44,"Grand-Est","88","Vosges","07B","Déblais et gravats","02A","Valorisation matière",835.57696
2013,44,"Grand-Est","88","Vosges","07B","Déblais et gravats","02F","Stockage pour inertes",13097.62522
2013,44,"Grand-Est","88","Vosges","07B","Déblais et gravats","02Z","Non précisé",455
2013,44,"Grand-Est","88","Vosges","07C","Encombrants","02A","Valorisation matière",330.81202
2013,44,"Grand-Est","88","Vosges","07C","Encombrants","02B","Incinération avec récupération d'énergie",7768.38
2013,44,"Grand-Est","88","Vosges","07C","Encombrants","02D","Stockage",13013.44532
2013,44,"Grand-Est","88","Vosges","07C","Encombrants","02Z","Non précisé",40.945
2013,44,"Grand-Est","88","Vosges","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",2648.91703
2013,44,"Grand-Est","88","Vosges","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",5.03
2013,44,"Grand-Est","88","Vosges","07D","Déchets dangereux (y.c. DEEE)","02C","Incinération sans récupération d'énergie",0.42022
2013,44,"Grand-Est","88","Vosges","07D","Déchets dangereux (y.c. DEEE)","02D","Stockage",188.81476
2013,44,"Grand-Est","88","Vosges","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",734.26661
2013,44,"Grand-Est","88","Vosges","07E","Matériaux recyclables","02A","Valorisation matière",43018.40741
2013,44,"Grand-Est","88","Vosges","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",10285.42582
2013,44,"Grand-Est","88","Vosges","07E","Matériaux recyclables","02Z","Non précisé",1575.3485
2013,44,"Grand-Est","88","Vosges","07F","Déchets verts et biodéchets","02E","Valorisation organique",21893.1631
2013,44,"Grand-Est","88","Vosges","07F","Déchets verts et biodéchets","02Z","Non précisé",202.54
2013,44,"Grand-Est","88","Vosges","07Z","Autres","02A","Valorisation matière",25.68203
2013,44,"Grand-Est","88","Vosges","07Z","Autres","02Z","Non précisé",3.148
2013,32,"Hauts-de-France","02","Aisne","07A","Ordures ménagères résiduelles","02A","Valorisation matière",834.24
2013,32,"Hauts-de-France","02","Aisne","07A","Ordures ménagères résiduelles","02D","Stockage",64998.79038
2013,32,"Hauts-de-France","02","Aisne","07A","Ordures ménagères résiduelles","02Z","Non précisé",66559.60557
2013,32,"Hauts-de-France","02","Aisne","07B","Déblais et gravats","02A","Valorisation matière",14103.016
2013,32,"Hauts-de-France","02","Aisne","07B","Déblais et gravats","02D","Stockage",4589.2
2013,32,"Hauts-de-France","02","Aisne","07B","Déblais et gravats","02F","Stockage pour inertes",7037
2013,32,"Hauts-de-France","02","Aisne","07C","Encombrants","02A","Valorisation matière",5122.27001
2013,32,"Hauts-de-France","02","Aisne","07C","Encombrants","02D","Stockage",34642.9753
2013,32,"Hauts-de-France","02","Aisne","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",3455.6635
2013,32,"Hauts-de-France","02","Aisne","07D","Déchets dangereux (y.c. DEEE)","02C","Incinération sans récupération d'énergie",1.34539
2013,32,"Hauts-de-France","02","Aisne","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",560.6861
2013,32,"Hauts-de-France","02","Aisne","07E","Matériaux recyclables","02A","Valorisation matière",58376.10995
2013,32,"Hauts-de-France","02","Aisne","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",768.86867
2013,32,"Hauts-de-France","02","Aisne","07E","Matériaux recyclables","02D","Stockage",307
2013,32,"Hauts-de-France","02","Aisne","07E","Matériaux recyclables","02E","Valorisation organique",5226.27
2013,32,"Hauts-de-France","02","Aisne","07E","Matériaux recyclables","02Z","Non précisé",340.06429
2013,32,"Hauts-de-France","02","Aisne","07F","Déchets verts et biodéchets","02A","Valorisation matière",13081.55
2013,32,"Hauts-de-France","02","Aisne","07F","Déchets verts et biodéchets","02E","Valorisation organique",26706.62895
2013,32,"Hauts-de-France","02","Aisne","07Z","Autres","02A","Valorisation matière",4.53
2013,32,"Hauts-de-France","02","Aisne","07Z","Autres","02D","Stockage",671
2013,32,"Hauts-de-France","02","Aisne","07Z","Autres","02Z","Non précisé",2.12431
2013,32,"Hauts-de-France","59","Nord","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",586846.5657
2013,32,"Hauts-de-France","59","Nord","07A","Ordures ménagères résiduelles","02C","Incinération sans récupération d'énergie",22063
2013,32,"Hauts-de-France","59","Nord","07A","Ordures ménagères résiduelles","02D","Stockage",39584.06
2013,32,"Hauts-de-France","59","Nord","07A","Ordures ménagères résiduelles","02Z","Non précisé",2310.17
2013,32,"Hauts-de-France","59","Nord","07B","Déblais et gravats","02A","Valorisation matière",151564.7529
2013,32,"Hauts-de-France","59","Nord","07B","Déblais et gravats","02D","Stockage",9982.00001
2013,32,"Hauts-de-France","59","Nord","07B","Déblais et gravats","02F","Stockage pour inertes",31011.39
2013,32,"Hauts-de-France","59","Nord","07B","Déblais et gravats","02Z","Non précisé",4140.18
2013,32,"Hauts-de-France","59","Nord","07C","Encombrants","02A","Valorisation matière",101658.3184
2013,32,"Hauts-de-France","59","Nord","07C","Encombrants","02B","Incinération avec récupération d'énergie",40131.88
2013,32,"Hauts-de-France","59","Nord","07C","Encombrants","02D","Stockage",26014.521
2013,32,"Hauts-de-France","59","Nord","07C","Encombrants","02Z","Non précisé",2.33
2013,32,"Hauts-de-France","59","Nord","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",8940.39219
2013,32,"Hauts-de-France","59","Nord","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",1099.61499
2013,32,"Hauts-de-France","59","Nord","07D","Déchets dangereux (y.c. DEEE)","02C","Incinération sans récupération d'énergie",771.95293
2013,32,"Hauts-de-France","59","Nord","07D","Déchets dangereux (y.c. DEEE)","02D","Stockage",3897.52015
2013,32,"Hauts-de-France","59","Nord","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",573.26046
2013,32,"Hauts-de-France","59","Nord","07E","Matériaux recyclables","02A","Valorisation matière",296849.1152
2013,32,"Hauts-de-France","59","Nord","07E","Matériaux recyclables","02E","Valorisation organique",12825.58
2013,32,"Hauts-de-France","59","Nord","07E","Matériaux recyclables","02Z","Non précisé",14937.30136
2013,32,"Hauts-de-France","59","Nord","07F","Déchets verts et biodéchets","02A","Valorisation matière",8221.40723
2013,32,"Hauts-de-France","59","Nord","07F","Déchets verts et biodéchets","02E","Valorisation organique",198529.9392
2013,32,"Hauts-de-France","59","Nord","07Z","Autres","02A","Valorisation matière",50.57211
2013,32,"Hauts-de-France","59","Nord","07Z","Autres","02B","Incinération avec récupération d'énergie",1
2013,32,"Hauts-de-France","59","Nord","07Z","Autres","02C","Incinération sans récupération d'énergie",126.72
2013,32,"Hauts-de-France","59","Nord","07Z","Autres","02Z","Non précisé",2.73
2013,32,"Hauts-de-France","60","Oise","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",79358.91
2013,32,"Hauts-de-France","60","Oise","07A","Ordures ménagères résiduelles","02D","Stockage",66571.77
2013,32,"Hauts-de-France","60","Oise","07A","Ordures ménagères résiduelles","02Z","Non précisé",66522.34
2013,32,"Hauts-de-France","60","Oise","07B","Déblais et gravats","02A","Valorisation matière",41424.7
2013,32,"Hauts-de-France","60","Oise","07B","Déblais et gravats","02E","Valorisation organique",88
2013,32,"Hauts-de-France","60","Oise","07B","Déblais et gravats","02F","Stockage pour inertes",4636
2013,32,"Hauts-de-France","60","Oise","07C","Encombrants","02A","Valorisation matière",3451.17
2013,32,"Hauts-de-France","60","Oise","07C","Encombrants","02B","Incinération avec récupération d'énergie",12842.73999
2013,32,"Hauts-de-France","60","Oise","07C","Encombrants","02D","Stockage",47064.00001
2013,32,"Hauts-de-France","60","Oise","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",5653.31999
2013,32,"Hauts-de-France","60","Oise","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",14.76
2013,32,"Hauts-de-France","60","Oise","07D","Déchets dangereux (y.c. DEEE)","02D","Stockage",34.97
2013,32,"Hauts-de-France","60","Oise","07D","Déchets dangereux (y.c. DEEE)","02E","Valorisation organique",14
2013,32,"Hauts-de-France","60","Oise","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",660.56999
2013,32,"Hauts-de-France","60","Oise","07E","Matériaux recyclables","02A","Valorisation matière",78164.93002
2013,32,"Hauts-de-France","60","Oise","07E","Matériaux recyclables","02D","Stockage",64.52
2013,32,"Hauts-de-France","60","Oise","07E","Matériaux recyclables","02E","Valorisation organique",9868.58
2013,32,"Hauts-de-France","60","Oise","07F","Déchets verts et biodéchets","02A","Valorisation matière",9040.64
2013,32,"Hauts-de-France","60","Oise","07F","Déchets verts et biodéchets","02E","Valorisation organique",72488.75999
2013,32,"Hauts-de-France","60","Oise","07Z","Autres","02A","Valorisation matière",3.29
2013,32,"Hauts-de-France","60","Oise","07Z","Autres","02Z","Non précisé",0.32
2013,32,"Hauts-de-France","62","Pas-de-Calais","07A","Ordures ménagères résiduelles","02A","Valorisation matière",9810.01893
2013,32,"Hauts-de-France","62","Pas-de-Calais","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",187433.8143
2013,32,"Hauts-de-France","62","Pas-de-Calais","07A","Ordures ménagères résiduelles","02C","Incinération sans récupération d'énergie",34418
2013,32,"Hauts-de-France","62","Pas-de-Calais","07A","Ordures ménagères résiduelles","02D","Stockage",178872.6701
2013,32,"Hauts-de-France","62","Pas-de-Calais","07A","Ordures ménagères résiduelles","02Z","Non précisé",7029.92815
2013,32,"Hauts-de-France","62","Pas-de-Calais","07B","Déblais et gravats","02A","Valorisation matière",64238.82586
2013,32,"Hauts-de-France","62","Pas-de-Calais","07B","Déblais et gravats","02D","Stockage",3991
2013,32,"Hauts-de-France","62","Pas-de-Calais","07B","Déblais et gravats","02F","Stockage pour inertes",24062.35
2013,32,"Hauts-de-France","62","Pas-de-Calais","07C","Encombrants","02A","Valorisation matière",28807.17474
2013,32,"Hauts-de-France","62","Pas-de-Calais","07C","Encombrants","02B","Incinération avec récupération d'énergie",13363.90001
2013,32,"Hauts-de-France","62","Pas-de-Calais","07C","Encombrants","02D","Stockage",50744.15363
2013,32,"Hauts-de-France","62","Pas-de-Calais","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",6398.2866
2013,32,"Hauts-de-France","62","Pas-de-Calais","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",910.568
2013,32,"Hauts-de-France","62","Pas-de-Calais","07D","Déchets dangereux (y.c. DEEE)","02C","Incinération sans récupération d'énergie",528.39108
2013,32,"Hauts-de-France","62","Pas-de-Calais","07D","Déchets dangereux (y.c. DEEE)","02D","Stockage",1342.50785
2013,32,"Hauts-de-France","62","Pas-de-Calais","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",170.26301
2013,32,"Hauts-de-France","62","Pas-de-Calais","07E","Matériaux recyclables","02A","Valorisation matière",180068.2831
2013,32,"Hauts-de-France","62","Pas-de-Calais","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",5912.825
2013,32,"Hauts-de-France","62","Pas-de-Calais","07E","Matériaux recyclables","02C","Incinération sans récupération d'énergie",0.119
2013,32,"Hauts-de-France","62","Pas-de-Calais","07E","Matériaux recyclables","02D","Stockage",157.5625
2013,32,"Hauts-de-France","62","Pas-de-Calais","07E","Matériaux recyclables","02E","Valorisation organique",6719.44
2013,32,"Hauts-de-France","62","Pas-de-Calais","07E","Matériaux recyclables","02Z","Non précisé",3283.06004
2013,32,"Hauts-de-France","62","Pas-de-Calais","07F","Déchets verts et biodéchets","02A","Valorisation matière",5328.69885
2013,32,"Hauts-de-France","62","Pas-de-Calais","07F","Déchets verts et biodéchets","02D","Stockage",141.54774
2013,32,"Hauts-de-France","62","Pas-de-Calais","07F","Déchets verts et biodéchets","02E","Valorisation organique",162230.3543
2013,32,"Hauts-de-France","62","Pas-de-Calais","07Z","Autres","02A","Valorisation matière",62.34768
2013,32,"Hauts-de-France","62","Pas-de-Calais","07Z","Autres","02B","Incinération avec récupération d'énergie",4.7
2013,32,"Hauts-de-France","62","Pas-de-Calais","07Z","Autres","02E","Valorisation organique",4.3
2013,32,"Hauts-de-France","62","Pas-de-Calais","07Z","Autres","02Z","Non précisé",8
2013,32,"Hauts-de-France","80","Somme","07A","Ordures ménagères résiduelles","02A","Valorisation matière",46.56107
2013,32,"Hauts-de-France","80","Somme","07A","Ordures ménagères résiduelles","02D","Stockage",69192.51304
2013,32,"Hauts-de-France","80","Somme","07A","Ordures ménagères résiduelles","02E","Valorisation organique",52470.58
2013,32,"Hauts-de-France","80","Somme","07A","Ordures ménagères résiduelles","02Z","Non précisé",37007.45648
2013,32,"Hauts-de-France","80","Somme","07B","Déblais et gravats","02A","Valorisation matière",10007.72419
2013,32,"Hauts-de-France","80","Somme","07B","Déblais et gravats","02D","Stockage",21903.36957
2013,32,"Hauts-de-France","80","Somme","07C","Encombrants","02A","Valorisation matière",1986.43044
2013,32,"Hauts-de-France","80","Somme","07C","Encombrants","02D","Stockage",42004.15169
2013,32,"Hauts-de-France","80","Somme","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",2160.73278
2013,32,"Hauts-de-France","80","Somme","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",20.8011
2013,32,"Hauts-de-France","80","Somme","07D","Déchets dangereux (y.c. DEEE)","02D","Stockage",85.00764
2013,32,"Hauts-de-France","80","Somme","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",300.34943
2013,32,"Hauts-de-France","80","Somme","07E","Matériaux recyclables","02A","Valorisation matière",54918.81797
2013,32,"Hauts-de-France","80","Somme","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",303.57778
2013,32,"Hauts-de-France","80","Somme","07E","Matériaux recyclables","02D","Stockage",702.01778
2013,32,"Hauts-de-France","80","Somme","07E","Matériaux recyclables","02E","Valorisation organique",1482.60476
2013,32,"Hauts-de-France","80","Somme","07E","Matériaux recyclables","02Z","Non précisé",189.6072
2013,32,"Hauts-de-France","80","Somme","07F","Déchets verts et biodéchets","02A","Valorisation matière",12197.35392
2013,32,"Hauts-de-France","80","Somme","07F","Déchets verts et biodéchets","02B","Incinération avec récupération d'énergie",1371.48
2013,32,"Hauts-de-France","80","Somme","07F","Déchets verts et biodéchets","02D","Stockage",2036.75226
2013,32,"Hauts-de-France","80","Somme","07F","Déchets verts et biodéchets","02E","Valorisation organique",35807.22798
2013,32,"Hauts-de-France","80","Somme","07Z","Autres","02A","Valorisation matière",5.24424
2013,11,"Ile-de-France","75","Paris","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",803409
2013,11,"Ile-de-France","75","Paris","07B","Déblais et gravats","02A","Valorisation matière",1861.06857
2013,11,"Ile-de-France","75","Paris","07B","Déblais et gravats","02D","Stockage",1617.12642
2013,11,"Ile-de-France","75","Paris","07C","Encombrants","02A","Valorisation matière",86964.21
2013,11,"Ile-de-France","75","Paris","07C","Encombrants","02B","Incinération avec récupération d'énergie",556.81276
2013,11,"Ile-de-France","75","Paris","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",193.32764
2013,11,"Ile-de-France","75","Paris","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",234.47988
2013,11,"Ile-de-France","75","Paris","07E","Matériaux recyclables","02A","Valorisation matière",148303.9929
2013,11,"Ile-de-France","75","Paris","07F","Déchets verts et biodéchets","02E","Valorisation organique",150.78102
2013,11,"Ile-de-France","75","Paris","07Z","Autres","02A","Valorisation matière",4013.46762
2013,11,"Ile-de-France","77","Seine-et-Marne","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",314389.4298
2013,11,"Ile-de-France","77","Seine-et-Marne","07A","Ordures ménagères résiduelles","02C","Incinération sans récupération d'énergie",19350
2013,11,"Ile-de-France","77","Seine-et-Marne","07A","Ordures ménagères résiduelles","02E","Valorisation organique",61274.10916
2013,11,"Ile-de-France","77","Seine-et-Marne","07A","Ordures ménagères résiduelles","02Z","Non précisé",243.12296
2013,11,"Ile-de-France","77","Seine-et-Marne","07B","Déblais et gravats","02A","Valorisation matière",5104.252
2013,11,"Ile-de-France","77","Seine-et-Marne","07B","Déblais et gravats","02D","Stockage",14470.18576
2013,11,"Ile-de-France","77","Seine-et-Marne","07B","Déblais et gravats","02E","Valorisation organique",172.64
2013,11,"Ile-de-France","77","Seine-et-Marne","07B","Déblais et gravats","02F","Stockage pour inertes",37243.04574
2013,11,"Ile-de-France","77","Seine-et-Marne","07C","Encombrants","02A","Valorisation matière",11904.06109
2013,11,"Ile-de-France","77","Seine-et-Marne","07C","Encombrants","02B","Incinération avec récupération d'énergie",20854.47153
2013,11,"Ile-de-France","77","Seine-et-Marne","07C","Encombrants","02D","Stockage",63723.10153
2013,11,"Ile-de-France","77","Seine-et-Marne","07C","Encombrants","02Z","Non précisé",8.7
2013,11,"Ile-de-France","77","Seine-et-Marne","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",3737.22296
2013,11,"Ile-de-France","77","Seine-et-Marne","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",85.079
2013,11,"Ile-de-France","77","Seine-et-Marne","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",2012.87054
2013,11,"Ile-de-France","77","Seine-et-Marne","07E","Matériaux recyclables","02A","Valorisation matière",91123.11541
2013,11,"Ile-de-France","77","Seine-et-Marne","07E","Matériaux recyclables","02E","Valorisation organique",3145.2228
2013,11,"Ile-de-France","77","Seine-et-Marne","07E","Matériaux recyclables","02Z","Non précisé",40.59721
2013,11,"Ile-de-France","77","Seine-et-Marne","07F","Déchets verts et biodéchets","02A","Valorisation matière",0.528
2013,11,"Ile-de-France","77","Seine-et-Marne","07F","Déchets verts et biodéchets","02E","Valorisation organique",85715.33284
2013,11,"Ile-de-France","77","Seine-et-Marne","07Z","Autres","02A","Valorisation matière",836.44358
2013,11,"Ile-de-France","77","Seine-et-Marne","07Z","Autres","02B","Incinération avec récupération d'énergie",1135.61
2013,11,"Ile-de-France","78","Yvelines","07A","Ordures ménagères résiduelles","02A","Valorisation matière",2.7
2013,11,"Ile-de-France","78","Yvelines","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",361148.5271
2013,11,"Ile-de-France","78","Yvelines","07A","Ordures ménagères résiduelles","02Z","Non précisé",111.62013
2013,11,"Ile-de-France","78","Yvelines","07B","Déblais et gravats","02A","Valorisation matière",13642.62379
2013,11,"Ile-de-France","78","Yvelines","07B","Déblais et gravats","02D","Stockage",10453.3701
2013,11,"Ile-de-France","78","Yvelines","07B","Déblais et gravats","02F","Stockage pour inertes",17049.57078
2013,11,"Ile-de-France","78","Yvelines","07B","Déblais et gravats","02Z","Non précisé",904.94
2013,11,"Ile-de-France","78","Yvelines","07C","Encombrants","02A","Valorisation matière",22831.71225
2013,11,"Ile-de-France","78","Yvelines","07C","Encombrants","02B","Incinération avec récupération d'énergie",8335.97852
2013,11,"Ile-de-France","78","Yvelines","07C","Encombrants","02D","Stockage",24438.74112
2013,11,"Ile-de-France","78","Yvelines","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",3113.49469
2013,11,"Ile-de-France","78","Yvelines","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",35.16501
2013,11,"Ile-de-France","78","Yvelines","07D","Déchets dangereux (y.c. DEEE)","02C","Incinération sans récupération d'énergie",177.32059
2013,11,"Ile-de-France","78","Yvelines","07D","Déchets dangereux (y.c. DEEE)","02D","Stockage",12.19014
2013,11,"Ile-de-France","78","Yvelines","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",834.22591
2013,11,"Ile-de-France","78","Yvelines","07E","Matériaux recyclables","02A","Valorisation matière",104073.8251
2013,11,"Ile-de-France","78","Yvelines","07E","Matériaux recyclables","02E","Valorisation organique",1807.89999
2013,11,"Ile-de-France","78","Yvelines","07E","Matériaux recyclables","02Z","Non précisé",32.08639
2013,11,"Ile-de-France","78","Yvelines","07F","Déchets verts et biodéchets","02A","Valorisation matière",673.22
2013,11,"Ile-de-France","78","Yvelines","07F","Déchets verts et biodéchets","02E","Valorisation organique",79574.22789
2013,11,"Ile-de-France","78","Yvelines","07F","Déchets verts et biodéchets","02Z","Non précisé",0.1753
2013,11,"Ile-de-France","78","Yvelines","07Z","Autres","02A","Valorisation matière",13782.17032
2013,11,"Ile-de-France","78","Yvelines","07Z","Autres","02B","Incinération avec récupération d'énergie",2563.43065
2013,11,"Ile-de-France","78","Yvelines","07Z","Autres","02D","Stockage",904.77
2013,11,"Ile-de-France","78","Yvelines","07Z","Autres","02E","Valorisation organique",144.29823
2013,11,"Ile-de-France","78","Yvelines","07Z","Autres","02Z","Non précisé",1511.41823
2013,11,"Ile-de-France","91","Essonne","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",298160.0367
2013,11,"Ile-de-France","91","Essonne","07A","Ordures ménagères résiduelles","02E","Valorisation organique",24623.11255
2013,11,"Ile-de-France","91","Essonne","07B","Déblais et gravats","02A","Valorisation matière",4641.14246
2013,11,"Ile-de-France","91","Essonne","07B","Déblais et gravats","02D","Stockage",28370.53403
2013,11,"Ile-de-France","91","Essonne","07B","Déblais et gravats","02F","Stockage pour inertes",6489.30166
2013,11,"Ile-de-France","91","Essonne","07B","Déblais et gravats","02Z","Non précisé",17.07
2013,11,"Ile-de-France","91","Essonne","07C","Encombrants","02A","Valorisation matière",11579.39065
2013,11,"Ile-de-France","91","Essonne","07C","Encombrants","02B","Incinération avec récupération d'énergie",9014.16629
2013,11,"Ile-de-France","91","Essonne","07C","Encombrants","02D","Stockage",59469.66225
2013,11,"Ile-de-France","91","Essonne","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",2614.63022
2013,11,"Ile-de-France","91","Essonne","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",0.16928
2013,11,"Ile-de-France","91","Essonne","07D","Déchets dangereux (y.c. DEEE)","02C","Incinération sans récupération d'énergie",148.13312
2013,11,"Ile-de-France","91","Essonne","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",1032.4818
2013,11,"Ile-de-France","91","Essonne","07E","Matériaux recyclables","02A","Valorisation matière",93107.3121
2013,11,"Ile-de-France","91","Essonne","07E","Matériaux recyclables","02E","Valorisation organique",18.04615
2013,11,"Ile-de-France","91","Essonne","07E","Matériaux recyclables","02Z","Non précisé",149.09988
2013,11,"Ile-de-France","91","Essonne","07F","Déchets verts et biodéchets","02E","Valorisation organique",87579.87579
2013,11,"Ile-de-France","91","Essonne","07F","Déchets verts et biodéchets","02Z","Non précisé",4.8247
2013,11,"Ile-de-France","91","Essonne","07Z","Autres","02A","Valorisation matière",3587.86123
2013,11,"Ile-de-France","91","Essonne","07Z","Autres","02B","Incinération avec récupération d'énergie",3046
2013,11,"Ile-de-France","91","Essonne","07Z","Autres","02D","Stockage",928.50001
2013,11,"Ile-de-France","92","Hauts-de-seine","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",442632.6546
2013,11,"Ile-de-France","92","Hauts-de-seine","07B","Déblais et gravats","02A","Valorisation matière",9323.367
